org_id,org_who,org_what,org_when,org_when_mmyyyy,org_field,org_area,org_where,org_where_resolver,org_where_collection,org_nfp,org_nr,org_op,org_cc,org_year,org_policy,org_why,org_ezid,org_contact_surname,org_contact_firstname,org_contact_email,org_provider_surname,org_provider_firstname,org_provider_email,org_address_postal,org_address_location,org_address_map,org_latitude,org_longitude,org_postcode,org_country
310,Renater,44462,2020-09-01,2020-09-01,education,,https://www.renater.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"23-25 rue Daviel, 75013, Paris, France","2 Rue Claude Chappe, 35510, Cesson-Sévigné, France","2 Rue Claude Chappe, 35510, Cesson-Sévigné, France",48.1366636,-1.6212622,35510,France
311,Musée des Confluences,31466,2020-09-08,2020-09-01,museum,,https://museedesconfluences.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"86 quai Perrache, 69002, Lyon, France","86 quai Perrache, 69002, Lyon, France","86 quai Perrache, 69002, Lyon, France",45.7331898,4.8180424,69002,France
312,GAR MATHLIVE,80032,2020-09-08,2020-09-01,education,,https://www.mathlive.fr/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"230 chemin d'Aix, 13880, Velaux, France","230 chemin d'Aix, 13880, Velaux, France","230 chemin d'Aix, 13880, Velaux, France",43.5224057,5.2593463,13880,France
313,Musées de Grasse,54038,2020-09-10,2020-09-01,museum,,https://www.museesdegrasse.com/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"2 boulevard du jeu de Ballon, 06130, Grasse, France","2 boulevard du jeu de Ballon, 06130, Grasse, France","2 boulevard du jeu de Ballon, 06130, Grasse, France",43.6582836,6.9218463,6130,France
314,Archives départementales de l'Essonne,28047,2020-09-11,2020-09-01,archives,departemental,https://archives.essonne.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"38 rue du Commandant Arnoux, 91730, Chamarande, France","38 rue du Commandant Arnoux, 91730, Chamarande, France","38 rue du Commandant Maurice Arnoux, 91730, Chamarande, France",48.5137685,2.2187596,91730,France
315,Archives régionales d'Île-de-France,15393,2020-09-14,2020-09-01,archives,régional,http://www.archives-regionales-recherche.iledefrance.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"2 rue Simone Veil, 93400, Saint-Ouen, France","2 rue Simone Veil, 93400, Saint-Ouen, France","2 rue Simone Veil, 93400, Saint-Ouen, France",48.912395,2.331462,93400,France
316,Réseau des bibliothèques de Rouen,50618,2020-09-22,2020-09-01,library,municipal,https://rnbi.rouen.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"42 rue Henri II-Plantagenêt, 76100, Rouen, France","42 rue Henri II-Plantagenêt, 76100, Rouen, France","42 rue Henri II-Plantagenêt, 76100, Rouen, France",49.4264998,1.0974175,76100,France
317,Archives municipales de Tours,37623,2020-09-23,2020-09-01,archives,municipal,https://www.tours.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1-3 rue des Minimes, 37926 Tours cedex 9, France","1-3 rue des Minimes, 37000, Tours, France","1-3 rue des Minimes, 37000, Tours, France",47.3912458,0.6892508,37000,France
318,Hello Charly,24969,2020-09-25,2020-09-01,education,,https://hello-charly.com/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"128 rue la Boetie, Paris, 75008, France","128 rue la Boetie, Paris, 75008, France","128 rue la Boetie, Paris, 75008, France",48.8709551,2.305982,75008,France
319,EPCC Narbo Via,11974,2020-10-07,2020-10-01,research,,https://www.narbovia.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"50 avenue de Gruissan, 11100, Narbonne, France","50 avenue de Gruissan, 11100, Narbonne, France","50 avenue de Gruissan, 11100, Narbonne, France",43.1828584,3.015521,11100,France
320,Département de Maine-et-Loire,21550,2020-11-09,2020-11-01,administrative district,departemental,https://www.maine-et-loire.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"48 bis boulevard Foch 49941 Angers cedex 9, France","48 bis boulevard Foch, 49100, Angers, France","48B boulevard du Maréchal Foch, 49100, Angers, France",47.4702929,-0.5480491,49100,France
321,Archives municipales de Marseille,82766,2020-11-09,2020-11-01,archives,municipal,https://marseille.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"10 rue Clovis-Hugues, 13003, Marseille, France","10 rue Clovis-Hugues, 13003, Marseille, France","10 rue Clovis-Hugues, 13003, Marseille, France",43.3112612,5.3843672,13003,France
322,Archives départementales de la Guadeloupe,69770,2020-11-09,2020-11-01,archives,departemental,http://www.archivesguadeloupe.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"BP 74 97102 Basse-Terre cédex, Guadeloupe","97113, Gourbeyre, Guadeloupe","97113, Gourbeyre, Guadeloupe",15.9945526332449,-61.6964853230972,97113,France
323,Fondation de Coubertin,56775,2020-11-12,2020-11-01,research,,http://www.coubertin.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Domaine de Coubertin, 78470, Saint-Rémy-lès-Chevreuse, France","Domaine de Coubertin, 78470, Saint-Rémy-lès-Chevreuse, France","Domaine de Coubertin, 78470, Saint-Rémy-lès-Chevreuse, France",48.70097815,2.05992299379954,78470,France
324,IJbox,44121,2020-11-16,2020-11-01,education,,https://www.ijbox.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"101 quai Branly, 75740, Paris cedex 15, France","101 quai Branly, 75015, Paris, France","101 quai Branly, 75015, Paris, France",48.8557444,2.2900436,75015,France
325,Musee museum departemental des hautes-Alpes,31126,2020-11-17,2020-11-01,museum,departemental,https://museum.hautes-alpes.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"6 avenue Maréchal Foch, 05000, Gap, France","6 avenue Maréchal Foch, 05000, Gap, France","6 avenue du Maréchal Foch, 05000, Gap, France",44.5619775,6.0843457,5000,France
326,Archives départementales des Alpes-Maritimes,79346,2020-11-25,2020-11-01,archives,departemental,https://www.departement06.fr/departement-des-alpes-maritimes-3.html,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Centre administratif departemental - BP 3007, 06206 Nice Cedex 3, France","147 boulevard du Mercantour, 06206, Nice, France","147 boulevard du Mercantour, 06206, Nice, France",43.6701813,7.2030431,6206,France
327,Vocable,40702,2020-11-30,2020-11-01,education,,https://www.vocable.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"56 rue Fondary, 75015, Paris, France","56 rue Fondary, 75015, Paris, France","56 rue Fondary, 75015, Paris, France",48.8467132,2.2964759,75015,France
328,Bibliothèques de Bordeaux,27705,2020-12-03,2020-12-01,library,municipal,https://bibliotheque.bordeaux.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"85 cours du Maréchal Juin, 33000 Bordeaux, France","85 cours du Maréchal Juin, 33000 Bordeaux, France","85 cours du Maréchal Juin, 33000 Bordeaux, France",44.8351168,-0.5867592,33000,France
329,Archives départementales de Seine-Maritime,50278,2020-12-18,2020-12-01,archives,departemental,http://www.archivesdepartementales76.net,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"2 Quai jean Moulin, 76001, Rouen, France","42 Rue Henri II Plantagenêt, 76100, Rouen, France","42 Rue Henri II Plantagenêt, 76100, Rouen, France",49.4264998,1.0974175,76100,France
330,Musée Fabre,11288,2020-12-23,2020-12-01,museum,,https://museefabre.montpellier3m.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2020,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"13, rue Montpelliéret, 34000 Montpellier, France","39 Boulevard Bonne Nouvelle, 34000, Montpellier, France","39 Boulevard Bonne Nouvelle, 34000, Montpellier, France",43.6117157,3.8807356,34000,France
331,Musée des Tissus,59854,2021-01-13,2021-01-01,museum,,https://www.museedestissus.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"34 rue de la Charité, 69002, Lyon, France","34 rue de la Charité, 69002, Lyon, France","34 rue de la Charité, 69002, Lyon, France",45.7531254,4.8316379,69002,France
332,Short Edition,46857,2021-01-14,2021-01-01,publication,,https://short-edition.com/fr/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"12 rue Ampère, bat A, 38000, Grenoble, France","12 rue Ampère, bat A, 38000, Grenoble, France","12 rue Ampère, 38000, Grenoble, France",45.1852154,5.7053024,38000,France
333,LearnEnjoy,20864,2021-01-19,2021-01-01,education,,https://www.learnenjoy.com/site/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"25 villa de l'Ermitage, 78000, Versailles, France","25 villa de l'Ermitage, 78000, Versailles, France","25 villa de l'Ermitage, 78000, Versailles, France",48.814964,2.1255448,78000,France
334,Editions Epicure,69430,2021-01-21,2021-01-01,publication,,https://editions-epicure.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"Le bourg, 16480, Saint-Laurent-des-Combes, France","19 Chemin des Collettes, 06800, Cagnes-sur-Mer, France","19 Chemin des Collettes, 06800, Cagnes-sur-Mer, France",43.6661233,7.1557764,6800,France
335,Banque de France,56433,2021-01-21,2021-01-01,bank,national,https://www.banque-france.fr/la-banque-de-france/histoire/archives-historiques,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"31 rue Croix des Petits-Champs 75049 Paris cedex 01, France","31 rue Croix des Petits-Champs, 75001, Paris, France","31 rue Croix des Petits-Champs, 75001, Paris, France",48.86384,2.3397793,75001,France
336,Archives départementales de la Haute-Marne,81058,2021-01-27,2021-01-01,archives,departemental,https://haute-marne.fr/culture/archives-departementales/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 Rue du Lycée Agricole, 52000, Chamarandes-Choignes, France","1 Rue du Lycée Agricole, 52000, Chamarandes-Choignes, France","1 Rue du Lycée, 52000, Chamarandes-Choignes, France",48.1034969,5.1606402,52000,France
337,IRAI,17445,2021-01-27,2021-01-01,IT,,https://www.iraifrance.com/,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"17 avenue du 19 mars 1962, 30110, La Grand Combe, France","17 avenue du 19 mars 1962, 30110, La Grand Combe, France","17 avenue du 19 mars 1962, 30110, La Grand Combe, France",44.2163218,4.0313607,30110,France
338,Département des Hautes-Alpes,79006,2021-01-28,2021-01-01,administrative district,departemental,https://www.hautes-alpes.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Place Saint Arnoux, FR-05000 GAP Hautes-Alpes PACA, France","Place Saint-Arnoux, 05000, Gap , France","Place Saint-Arnoux, 05000, Gap , France",44.5575695,6.0772806,5000,France
339,Muséum d'histoire naturelle de Nantes Métropole,66009,2021-02-01,2021-02-01,museum,municipal,https://museum.nantesmetropole.fr/home.html,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"12 rue Voltaire, 44000, Nantes, France","12 rue Voltaire, 44000, Nantes, France","12 rue Voltaire, 44000, Nantes, France",47.2125868,-1.56470286492504,44000,France
340,Alès Agglomération Musées,14367,2021-02-04,2021-02-01,museum,municipal,https://www.ales.fr/sortir-bouger/musees/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Bâtiment ATOME, 2 rue Michelet, 30105 Alès Cédex, France","52 montée des lauriers, 30100, Alès, France","52 montée des lauriers, 30100, Alès, France",44.1307415,4.06928451358448,30100,France
341,Musée de la Renaissance - Château d'Écouen,36597,2021-02-24,2021-02-01,museum,municipal,https://musee-renaissance.fr/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Château D'Écouen, 95440, Écouen, France","Château D'Écouen, 95440, Écouen, France","Château D'Écouen, 95440, Écouen, France",49.0173515,2.37802315,95440,France
342,Maison Asie-Pacifique,85161,2021-03-03,2021-03-01,research,,http://www.maison-asie-pacifique.fr/#sthash.vVq73lig.dpbs,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Maison Asie Pacifique, Aix-Marseille Université, 3, place Victor Hugo 13331 Marseille Cedex 3, France","3 Place Victor Hugo, 13003, Marseille, France","3 Place Victor Hugo, 13003, Marseille, France",43.3045359,5.3771152,13003,France
343,Fondation Cartier pour l'art contemporain,59168,2021-03-08,2021-03-01,research,,https://www.fondationcartier.com,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"261 boulevard Raspail, 75014, Paris, France","261 boulevard Raspail, 75014, Paris, France","261 boulevard Raspail, 75014, Paris, France",48.8373738,2.33191092011202,75014,France
344,sacado.xyz,46173,2021-03-08,2021-03-01,education,,https://sacado.xyz,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"La capte, 2B avenue de la pinède, 83400, Hyères, France","La capte, 2B avenue de la pinède, 83400, Hyères, France","2B avenue de la pinède, 83400, Hyères, France",43.0628569,6.148331,83400,France
345,Musée de Préhistoire d'Île-de-France,33519,2021-03-09,2021-03-01,museum,régional,https://www.musee-prehistoire-idf.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"48 avenue Etienne Dailly, 77140, Nemours, France","48 avenue Etienne Dailly, 77140, Nemours, France","48 avenue Etienne Dailly, 77140, Nemours, France",48.2601775,2.71345184649123,77140,France
346,Musée de la Seine-et-Marne,20524,2021-03-09,2021-03-01,museum,departemental,https://www.musee-seine-et-marne.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"17 avenue de la Ferté-sous-Jouarre, 77750, Saint-Cyr-sur-Morin, France","17 avenue de la Ferté-sous-Jouarre, 77750, Saint-Cyr-sur-Morin, France","17 avenue de la Ferté-sous-Jouarre, 77750, Saint-Cyr-sur-Morin, France",48.9080848,3.1829517,77750,France
347,Musée departemental des Peintres de Barbizon,81740,2021-03-09,2021-03-01,museum,departemental,https://www.musee-peintres-barbizon.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"92 grande rue, 77630, Barbizon, France","92 grande rue, 77630, Barbizon, France","92 grande rue, 77630, Barbizon, France",48.4461862,2.60260889782009,77630,France
348,Musée-jardin Bourdelle,68744,2021-03-09,2021-03-01,museum,,https://www.musee-jardin-bourdelle.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 rue Dufet-Bourdelle, 77620, Egreville, France","1 rue Dufet-Bourdelle, 77620, Egreville, France","1 rue Dufet-Bourdelle, 77620, Egreville, France",48.1830487,2.8602282,77620,France
349,Institut national de la propriété industrielle,55749,2021-03-10,2021-03-01,research,national,https://patrimoine.inpi.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Pôle Archives 15, rue des Minimes CS 50001, 92677 Courbevoie Cedex, France","15 Rue des Minimes, 92400, Courbevoie, France","15 Rue des Minimes, 92400, Courbevoie, France",48.9044558,2.2626926,92400,France
350,Musée Stéphane Mallarmé,43095,2021-03-11,2021-03-01,museum,,https://www.musee-mallarme.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"4 promenade Stéphane Mallarmé, 77870, Vulaines-sur-Seine, France","4 promenade Stéphane Mallarmé, 77870, Vulaines-sur-Seine, France","4 promenade Stéphane Mallarmé, 77870, Vulaines-sur-Seine, France",48.4298371,2.746623,77870,France
351,Fondation Jeunesse Avenir Entreprise,30100,2021-03-11,2021-03-01,education,,https://www.fondation-jae.org,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"60 avenue Jean Mermoz, 69372 Lyon cedex 08, France","60 Avenue Jean Mermoz, 69008, Lyon, France","60 Avenue Jean Mermoz, 69008, Lyon, France",45.73317,4.8791753,69008,France
352,Bibracte EPCC,39676,2021-03-23,2021-03-01,research,,https://www.bibracte.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"Centre archéologique européen, 58370, Glux-en-Glenne, France","Centre archéologique européen, 58370, Glux-en-Glenne, France","58370, Glux-en-Glenne, France",46.9573221,4.02900194444314,58370,France
353,Atelier de la langue française,87897,2021-03-24,2021-03-01,education,,https://www.atelier-languefrancaise.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"9 Av Henri Pontier, 13100, Aix-en-Provence, France","9 Av Henri Pontier, 13100, Aix-en-Provence, France","9 Av Henri Pontier, 13100, Aix-en-Provence, France",43.532535,5.4383158,13100,France
354,Epicure 3.0,74902,2021-03-24,2021-03-01,education,,https://gar.vivreaulycee.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"12 rue des Capucins, 51100, Reims, France","12 rue des Capucins, 51100, Reims, France","12 rue des Capucins, 51100, Reims, France",49.2527328,4.0283015,51100,France
355,Archives de l'AP-HP,23259,2021-03-26,2021-03-01,archives,municipal,http://archives.aphp.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"78 avenue du Général Leclerc, 94270, Le Kremlin-Bicêtre, France","78 avenue du Général Leclerc, 94270, Le Kremlin-Bicêtre, France","78 rue du Général Leclerc, 94270, Le Kremlin-Bicêtre, France",48.81019955,2.35373933945299,94270,France
356,Numista,71823,2021-03-30,2021-03-01,research,,https://numista.com,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 avenue des Frères Olivier, 06600, Antibes, France","1 avenue des Frères Olivier, 06600, Antibes, France","1 avenue des Frères Olivier, 06600, Antibes, France",43.5796124,7.1202694,6600,France
357,EvidenceB,32835,2021-04-06,2021-04-01,education,,https://www.evidenceb.com,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"19 rue André Del Sarte, 75018, Paris, France","19 rue André Del Sarte, 75018, Paris, France","19 rue André Del Sarte, 75018, Paris, France",48.8857399,2.3453851,75018,France
358,Nomad Education,81399,2021-04-08,2021-04-01,education,,https://nomadeducation.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"160 Boulevard Haussmann, 75008, Paris, France","160 Boulevard Haussmann, 75008, Paris, France","160 Boulevard Haussmann, 75008, Paris, France",48.8752256,2.3100816,75008,France
359,aleph99,68404,2021-04-08,2021-04-01,education,,https://e.aleph99.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"4, rue de Palestine, 75019, Paris, France","4, rue de Palestine, 75019, Paris, France","4, rue de Palestine, 75019, Paris, France",48.8756455,2.3896477,75019,France
360,Archives municipales d'Alès,55408,2021-04-12,2021-04-01,archives,municipal,https://www.ales.fr/territoire/decouvrir/archives-municipales-dales/,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"Place de l'Hôtel de Ville, 30100, Alès, France","4 Boulevard Gambetta, 30100, Alès, France","4 Boulevard Gambetta, 30100, Alès, France",44.1217295,4.08505449289773,30100,France
361,Plume,38991,2021-04-21,2021-04-01,education,,https://www.plume-app.co,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"12 Rue Anselme, 93400, Saint-Ouen, France","12 Rue Anselme, 93400, Saint-Ouen, France","12 Rue Anselme, 93400, Saint-Ouen, France",47.90265,1.90976669421488,93400,France
362,Les Musées d'Orléans,61563,2021-04-28,2021-04-01,museum,municipal,https://musees.orleans-metropole.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"1 Rue Fernand Rabier, 45000, Orléans, France","1 Rue Fernand Rabier, 45000, Orléans, France","1 Rue Fernand Rabier, 45000, Orléans, France",47.90265,1.90976669421488,45000,France
363,Chantier scientifique de Notre-Dame de Paris,35572,2021-05-07,2021-05-01,research,,https://www.notre-dame.science,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"31 Chemin Joseph Aiguier, 13009 Marseille, France","31 Chemin Joseph Aiguier, 13009 Marseille, France","32 Chemin Joseph Aiguier, 13009 Marseille, France",43.2550788,5.4068192,13009,France
364,ƱpnFʊnR,71139,2021-05-19,2021-05-01,research,,https://sudoranais.shinyapps.io/Analysis_Processing_Rhotic_Alveolar,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"2 rue de Lille, 75007, Paris, France","2 rue de Lille, 75007, Paris, France","3 rue de Lille, 75007, Paris, France",48.8577414,2.3321937,75007,France
365,Artips,58828,2021-05-19,2021-05-01,education,,https://www.artips-academy.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"29 rue de meaux, 75019 Paris, France","29 rue de meaux, 75019 Paris, France","30 rue de meaux, 75019 Paris, France",48.8799673,2.3724221,75019,France
366,Archives de Nantes,32493,2021-05-26,2021-05-01,archives,,http://www.archives.nantes.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"2 Cours du Champ de Mars, 44923 Nantes, France","2 Cours du Champ de Mars, 44923 Nantes, France","2 Cours du Champ de Mars, 44923 Nantes, France",47.2138536,-1.5442078,44923,France
367,"calcul@TICE, Académie de Lille",19498,2021-05-28,2021-05-01,education,,https://www.ac-lille.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"144 rue de Bavay, 59000 Lille, France","144 rue de Bavay, 59000 Lille, France","144 rue de Bavay, 59000 Lille, France",50.6260086,3.082449178993243,59000,France
368,VOD Factory,67719,2021-06-07,2021-06-01,IT,,https://www.vodfactory.com,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"4 rue du faubourg montmartre, 75009 Paris, France","4 rue du faubourg montmartre, 75009 Paris, France","4 rue du faubourg montmartre, 75009 Paris, France",48.8717419,2.3432378,75009,France
369,Archives de Châtenay-Malabry,29074,2021-06-11,2021-06-01,archives,municipal,https://archives.chatenay-malabry.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"26 rue du docteur le savoureux, 92290 Châtenay-Malabry, France","26 rue du docteur le savoureux, 92290 Châtenay-Malabry, France","26 rue du docteur le savoureux, 92290 Châtenay-Malabry, France",48.766975,2.2774288,92290,France
370,SchoolMouv,64300,2021-06-15,2021-06-01,education,,https://www.schoolmouv.fr,,,True,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,Anonyme,Anonyme,contact@email.com,"26 rue marie magne, 31300 Toulouse, France","26 rue marie magne, 31300 Toulouse, France","26 rue marie magne, 31300 Toulouse, France",43.595314,1.4334768,31300,France
371,GIP mission de préfiguration Musée-mémorial du terrorisme,73876,2021-06-29,2021-06-01,museum,,https://www.musee-memorial-terrorisme.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"13 Place Vendôme, 75001 Paris, France","13 Place Vendôme, 75001 Paris, France","13 Place Vendôme, 75001 Paris, France",48.8676748,2.3286216,75001,France
372,Archives Rochefortocean,35230,2021-07-01,2021-07-01,archives,municipal,https://archives.rochefortocean.fr,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"119 rue Pierre Loti 17300 Rochefort, France","119 rue Pierre Loti 17300 Rochefort, France","119 rue Pierre Loti 17300 Rochefort, France",45.9367365,-0.9622502,17300,France
373,Muséum d'histoire naturelle de Troyes,83452,2021-07-07,2021-07-01,museum,municipal,https://www.musees-troyes.com,,,False,(:unkn) unknown,(:unkn) unknown,(:unkn) unknown,2021,,ARK,False,Anonyme,Anonyme,contact@email.com,,,,"4 Rue Chrestien de Troyes 10000 Troyes, France","4 Rue Chrestien de Troyes 10000 Troyes, France","4 Rue Chrestien de Troyes 10000 Troyes, France",48.3007149,4.0798717,10000,France
